ID,AREA,DATA,DISTRICT,CTYSOSID,FIPS,FIPS2,CTYNAME,CNTY,COUNTY,PRECINCT_I,PRECINCT_N
1551,0.395108,1575,121UC032,121UC032,13121,121,Fulton,60,FULTON,UC032,UC032
1552,8.413899,1093,11307,11307,13113,113,Fayette,56,FAYETTE,07,HOPEFUL
1553,1.778683,1517,121SC211,121SC211,13121,121,Fulton,60,FULTON,SC211,SC211
1554,2.424449,1091,11305,11305,13113,113,Fayette,56,FAYETTE,05,FAYETTEVILLE WEST
1555,5.2306,1094,11308,11308,13113,113,Fayette,56,FAYETTE,08,MORNING CREEK
1556,2.006029,1087,11301,11301,13113,113,Fayette,56,FAYETTE,01,BLACKROCK
1557,2.123758,1115,11329,11329,13113,113,Fayette,56,FAYETTE,29,JEFF DAVIS
1558,1.540613,1090,11304,11304,13113,113,Fayette,56,FAYETTE,04,FAYETTEVILLE EAST
1559,4.295539,1110,11324,11324,13113,113,Fayette,56,FAYETTE,24,BANKS
1560,6.573788,1114,11328,11328,13113,113,Fayette,56,FAYETTE,28,OAK RIDGE
1561,1.847045,1109,11323,11323,13113,113,Fayette,56,FAYETTE,23,KENWOOD
1562,6.147285,1089,11303,11303,13113,113,Fayette,56,FAYETTE,03,EUROPE
1563,1.24774,3167,063JB01,063JB01,13063,063,Clayton,31,CLAYTON,JB01,JONESBORO 1
1564,1.415777,467,063RD02,063RD02,13063,063,Clayton,31,CLAYTON,RD02,RIVERDALE 2
1565,1.253329,432,063JB12,063JB12,13063,063,Clayton,31,CLAYTON,JB12,JONESBORO 12
1566,1.384551,477,063RD12,063RD12,13063,063,Clayton,31,CLAYTON,RD12,RIVERDALE 12
1567,243.747864,2454,2695,2695,13269,269,Taylor,133,TAYLOR,5,PRECINCT 5
1568,17.595354,2453,2691,2691,13269,269,Taylor,133,TAYLOR,1,PRECINCT 1
1569,118.576767,2455,2696,2696,13269,269,Taylor,133,TAYLOR,6,PRECINCT 6
1570,39.478073,2544,2930589,2930589,13293,293,Upson,145,UPSON,0589,SALEM
1571,81.601753,2546,2935610,2935610,13293,293,Upson,145,UPSON,5610,TOWN
1572,126.579315,2545,2931610,2931610,13293,293,Upson,145,UPSON,1610,REDBONE
1573,18.856791,2275,2316,2316,13231,231,Pike,114,PIKE,6,LIFSEY SPRINGS
1574,80.064926,2543,2930588,2930588,13293,293,Upson,145,UPSON,0588,YATESVILLE
1575,38.08876,1989,1711713,1711713,13171,171,Lamar,85,LAMAR,1713,L C S C
1576,128.066666,734,0791,0791,13079,079,Crawford,39,CRAWFORD,1,DISTRICT 1
1793,21.400948,2246,225F1,225F1,13225,225,Peach,111,PEACH,F1,FORT VALLEY #1
1794,49.20668,737,0793,0793,13079,079,Crawford,39,CRAWFORD,3,DISTRICT 3
1795,33.725445,2127,20706,20706,13207,207,Monroe,102,MONROE,06,CULLODEN
1796,32.431118,1988,1711712C,1711712C,13171,171,Lamar,85,LAMAR,1712C,REDBONE
1797,82.907104,736,0792,0792,13079,079,Crawford,39,CRAWFORD,2,DISTRICT 2
1798,24.555861,2135,20714,20714,13207,207,Monroe,102,MONROE,14,RUSSELLVILLE
1799,30.449251,2132,20711,20711,13207,207,Monroe,102,MONROE,11,KELSEYS
1800,36.959858,2126,20705,20705,13207,207,Monroe,102,MONROE,05,COX
1801,25.984035,2130,20709,20709,13207,207,Monroe,102,MONROE,09,FORSYTH
1802,20.193981,2123,20702,20702,13207,207,Monroe,102,MONROE,02,BRANTLEYS
1803,18.236137,2276,2317,2317,13231,231,Pike,114,PIKE,7,WILLIAMSON
1804,33.453712,2277,2318,2318,13231,231,Pike,114,PIKE,8,ZEBULON
1805,21.48608,2272,2313,2313,13231,231,Pike,114,PIKE,3,MEANSVILLE
1806,24.73402,2274,2315,2315,13231,231,Pike,114,PIKE,5,SECOND DISTRICT
1807,22.007996,2417,25519,25519,13255,255,Spalding,126,SPALDING,19,19
1808,10.9424,2410,25510,25510,13255,255,Spalding,126,SPALDING,10,10
1809,3.77459,2408,25508,25508,13255,255,Spalding,126,SPALDING,08,08
1810,3.632971,2405,25505,25505,13255,255,Spalding,126,SPALDING,05,05
1811,3.02282,2406,25506,25506,13255,255,Spalding,126,SPALDING,06,06
1812,5.591629,1985,1711711,1711711,13171,171,Lamar,85,LAMAR,1711,BARNESVILLE
1813,58.838535,1990,1711714,1711714,13171,171,Lamar,85,LAMAR,1714,MILNER
1814,1.908719,2407,25507,25507,13255,255,Spalding,126,SPALDING,07,07
1815,13.140971,2411,25511,25511,13255,255,Spalding,126,SPALDING,11,11
1816,1.469289,2402,25501,25501,13255,255,Spalding,126,SPALDING,01,01
1817,2.734266,2404,25503,25503,13255,255,Spalding,126,SPALDING,03,03
1818,1.353423,2403,25502,25502,13255,255,Spalding,126,SPALDING,02,02
1819,9.159641,2415,25516,25516,13255,255,Spalding,126,SPALDING,16,16
1820,9.584574,2416,25517,25517,13255,255,Spalding,126,SPALDING,17,17
1821,15.850131,2418,25520,25520,13255,255,Spalding,126,SPALDING,20,20
1822,16.666836,2413,25513,25513,13255,255,Spalding,126,SPALDING,13,13
1823,10.670049,465,063PH2,063PH2,13063,063,Clayton,31,CLAYTON,PH2,PANHANDLE 2
1824,21.671204,1891,15130,15130,13151,151,Henry,75,HENRY,30,SOUTH HAMPTON
1825,16.203785,1892,15131,15131,13151,151,Henry,75,HENRY,31,NORTH HAMPTON
1826,6.462914,1092,11306,11306,13113,113,Fayette,56,FAYETTE,06,FLINT
1827,1.675339,464,063PH1,063PH1,13063,063,Clayton,31,CLAYTON,PH1,PANHANDLE 1
1828,2.078418,433,063JB13,063JB13,13063,063,Clayton,31,CLAYTON,JB13,JONESBORO 13
1829,2.771962,443,063LJ3,063LJ3,13063,063,Clayton,31,CLAYTON,LJ3,LOVEJOY 3
1830,1.362973,444,063LJ4,063LJ4,13063,063,Clayton,31,CLAYTON,LJ4,LOVEJOY 4
1831,1.171562,445,063LJ5,063LJ5,13063,063,Clayton,31,CLAYTON,LJ5,LOVEJOY 5
1832,0.494121,3122,063LJ8,063LJ8,13063,063,Clayton,31,CLAYTON,LJ8,LOVEJOY 8
1833,1.419052,3156,063JB19,063JB19,13063,063,Clayton,31,CLAYTON,JB19,JONESBORO 19
1834,1.197675,437,063JB17,063JB17,13063,063,Clayton,31,CLAYTON,JB17,JONESBORO 17
1835,1.047634,3120,063JB20,063JB20,13063,063,Clayton,31,CLAYTON,JB20,JONESBORO 20
1836,0.442606,422,063JB02,063JB02,13063,063,Clayton,31,CLAYTON,JB02,JONESBORO 2
1837,1.332075,474,063RD09,063RD09,13063,063,Clayton,31,CLAYTON,RD09,RIVERDALE 9
1838,0.982052,436,063JB16,063JB16,13063,063,Clayton,31,CLAYTON,JB16,JONESBORO 16
1839,1.115046,470,063RD05,063RD05,13063,063,Clayton,31,CLAYTON,RD05,RIVERDALE 5
1840,2.549856,3119,063JB21,063JB21,13063,063,Clayton,31,CLAYTON,JB21,JONESBORO 21
1841,1.537288,423,063JB03,063JB03,13063,063,Clayton,31,CLAYTON,JB03,JONESBORO 3
2049,1.511727,430,063JB10,063JB10,13063,063,Clayton,31,CLAYTON,JB10,JONESBORO 10
2050,1.264072,429,063JB09,063JB09,13063,063,Clayton,31,CLAYTON,JB09,JONESBORO 9
2051,1.488709,424,063JB04,063JB04,13063,063,Clayton,31,CLAYTON,JB04,JONESBORO 4
2052,2.244715,3166,063LJ6,063LJ6,13063,063,Clayton,31,CLAYTON,LJ6,LOVEJOY 6
2053,6.58124,441,063LJ1,063LJ1,13063,063,Clayton,31,CLAYTON,LJ1,LOVEJOY 1
2054,4.834883,442,063LJ2,063LJ2,13063,063,Clayton,31,CLAYTON,LJ2,LOVEJOY 2
2055,2.537948,447,063LJ7,063LJ7,13063,063,Clayton,31,CLAYTON,LJ7,LOVEJOY 7
2056,1.415792,425,063JB05,063JB05,13063,063,Clayton,31,CLAYTON,JB05,JONESBORO 5
2057,3.610154,434,063JB14,063JB14,13063,063,Clayton,31,CLAYTON,JB14,JONESBORO 14
2058,1.625109,431,063JB11,063JB11,13063,063,Clayton,31,CLAYTON,JB11,JONESBORO 11
2059,2.692984,438,063JB18,063JB18,13063,063,Clayton,31,CLAYTON,JB18,JONESBORO 18
2060,2.013938,427,063JB07,063JB07,13063,063,Clayton,31,CLAYTON,JB07,JONESBORO 7
2061,3.821027,426,063JB06,063JB06,13063,063,Clayton,31,CLAYTON,JB06,JONESBORO 6
2062,1.263008,3121,063JB22,063JB22,13063,063,Clayton,31,CLAYTON,JB22,JONESBORO 22
2063,12.402449,2414,25514,25514,13255,255,Spalding,126,SPALDING,14,14
2064,17.566055,2419,25521,25521,13255,255,Spalding,126,SPALDING,21,21
2065,20.645895,1890,15129,15129,13151,151,Henry,75,HENRY,29,LOWES
2066,8.174363,1893,15132,15132,13151,151,Henry,75,HENRY,32,MOUNT CARMEL
2067,9.91459,1911,15151,15151,13151,151,Henry,75,HENRY,51,OAKLAND
2068,4.226608,1917,15157,15157,13151,151,Henry,75,HENRY,57,DUTCHTOWN
2069,8.662621,1910,15150,15150,13151,151,Henry,75,HENRY,50,PATES CREEK
2070,4.136681,1894,15133,15133,13151,151,Henry,75,HENRY,33,RED OAK
2071,3.262646,1914,15154,15154,13151,151,Henry,75,HENRY,54,STOCKBRIDGE CENTRAL
2072,5.924581,1900,15139,15139,13151,151,Henry,75,HENRY,39,STOCKBRIDGE EAST-WEST
2073,4.575133,1895,15134,15134,13151,151,Henry,75,HENRY,34,WESLEY LAKES
2074,4.281744,1889,15128,15128,13151,151,Henry,75,HENRY,28,WESTSIDE
2075,5.206439,1920,15160,15160,13151,151,Henry,75,HENRY,60,LAKE HAVEN
2076,4.297406,1913,15153,15153,13151,151,Henry,75,HENRY,53,FLIPPEN
2077,5.813009,1899,15138,15138,13151,151,Henry,75,HENRY,38,HICKORY FLAT
2078,8.350013,1902,15142,15142,13151,151,Henry,75,HENRY,42,COTTON INDIAN
2079,25.582432,1987,1711712B,1711712B,13171,171,Lamar,85,LAMAR,1712B,SENIOR CITZEN BLDG
2080,25.385624,1986,1711712A,1711712A,13171,171,Lamar,85,LAMAR,1712A,CHAPPELL MILL V. FD
2081,19.676815,2409,25509,25509,13255,255,Spalding,126,SPALDING,09,09
2082,48.815239,2905,035TOWAG,035TOWAG,13035,035,Butts,18,BUTTS,TOWAG,TOWALIGA BAPTIST CHURCH
2083,35.972649,2129,20708,20708,13207,207,Monroe,102,MONROE,08,EVERS
2084,15.294896,2131,20710,20710,13207,207,Monroe,102,MONROE,10,HIGH FALLS
2085,18.736525,2134,20713,20713,13207,207,Monroe,102,MONROE,13,PROCTORS
2086,49.549725,2904,035ROCK,035ROCK,13035,035,Butts,18,BUTTS,ROCK,ROCK CREEK MISSIONARY
2087,19.136871,1886,15125,15125,13151,151,Henry,75,HENRY,25,LOCUST GROVE
2088,6.464633,1909,15149,15149,13151,151,Henry,75,HENRY,49,SHILOH
2089,16.069256,1908,15148,15148,13151,151,Henry,75,HENRY,48,UNITY GROVE
2090,8.307934,1919,15159,15159,13151,151,Henry,75,HENRY,59,GROVE PARK
2091,13.820749,1887,15126,15126,13151,151,Henry,75,HENRY,26,TUSSAHAW
2092,4.572716,1896,15135,15135,13151,151,Henry,75,HENRY,35,MCDONOUGH
2093,2.91573,1921,15161,15161,13151,151,Henry,75,HENRY,61,MCDONOUGH CENTRAL
2094,6.787121,1912,15152,15152,13151,151,Henry,75,HENRY,52,LAKE DOW
2095,10.25865,1898,15137,15137,13151,151,Henry,75,HENRY,37,EAST LAKE
2096,12.687564,1897,15136,15136,13151,151,Henry,75,HENRY,36,MCMULLEN
2097,8.229363,1922,15162,15162,13151,151,Henry,75,HENRY,62,TIMBERRIDGE
2098,5.7818,1915,15155,15155,13151,151,Henry,75,HENRY,55,KELLEYTOWN
2099,27.128855,2906,035BCREC,035BCREC,13035,035,Butts,18,BUTTS,BCREC,BUTTS COUNTY RECREATION CENTER
2100,18.486654,1888,15127,15127,13151,151,Henry,75,HENRY,27,SANDY RIDGE
2101,39.90226,165,035JENK,035JENK,13035,035,Butts,18,BUTTS,JENK,JENKINSBURG CITY HALL
2102,15.407609,1918,15158,15158,13151,151,Henry,75,HENRY,58,MT BETHEL
2103,20.58132,2196,21710DN,21710DN,13217,217,Newton,107,NEWTON,10DN,10-DOWNS
2104,19.782156,2203,21718RP,21718RP,13217,217,Newton,107,NEWTON,18RP,18-ROCKY PLAINS
2105,13.110455,2195,21709LIV,21709LIV,13217,217,Newton,107,NEWTON,09LIV,09-LIVINGSTON
2305,7.445207,2381,247SM,247SM,13247,247,Rockdale,122,ROCKDALE,SM,SM
2306,6.076793,2380,247RO,247RO,13247,247,Rockdale,122,ROCKDALE,RO,RO
2307,2.229741,2370,247CO,247CO,13247,247,Rockdale,122,ROCKDALE,CO,CO
2308,0.946349,883,089MZ,089MZ,13089,089,DeKalb,44,DEKALB,MZ,MILLER GROVE HIGH
2309,3.175342,946,089WD,089WD,13089,089,DeKalb,44,DEKALB,WD,WOODROW ROAD
2310,0.985973,859,089LH,089LH,13089,089,DeKalb,44,DEKALB,LH,LITHONIA HIGH
2311,2.05985,908,089RH,089RH,13089,089,DeKalb,44,DEKALB,RH,REDAN-TROTTI LIBRARY
2312,0.928566,857,089LD,089LD,13089,089,DeKalb,44,DEKALB,LD,LITHONIA
2313,3.583183,936,089SW,089SW,13089,089,DeKalb,44,DEKALB,SW,STONECREST LIBRARY
2314,2.888551,925,089SL,089SL,13089,089,DeKalb,44,DEKALB,SL,STONEVIEW ELEM
2315,3.481377,894,089PC,089PC,13089,089,DeKalb,44,DEKALB,PC,PRINCETON ELEM
2316,1.405238,903,089RC,089RC,13089,089,DeKalb,44,DEKALB,RC,REDAN ELEM
2317,1.681552,935,089SV,089SV,13089,089,DeKalb,44,DEKALB,SV,STEPHENSON HIGH
2318,5.795751,917,089SD,089SD,13089,089,DeKalb,44,DEKALB,SD,STONE MOUNTAIN ELEM
2319,2.380749,953,089WN,089WN,13089,089,DeKalb,44,DEKALB,WN,WYNBROOKE ELEM
2320,1.97517,933,089ST,089ST,13089,089,DeKalb,44,DEKALB,ST,STEPHENSON MIDDLE
2321,1.160504,928,089SO,089SO,13089,089,DeKalb,44,DEKALB,SO,SOUTH DESHON
2322,3.488234,1708,135064,135064,13135,135,Gwinnett,67,GWINNETT,064,GARNERS D
2323,6.332834,912,089RL,089RL,13089,089,DeKalb,44,DEKALB,RL,ROCK CHAPEL ROAD
2324,7.234508,2375,247LA,247LA,13247,247,Rockdale,122,ROCKDALE,LA,LA
2325,5.017312,906,089RF,089RF,13089,089,DeKalb,44,DEKALB,RF,ROCK CHAPEL ELEM
2326,1.980268,909,089RI,089RI,13089,089,DeKalb,44,DEKALB,RI,ROCKBRIDGE ROAD
2327,5.190131,1766,135122,135122,13135,135,Gwinnett,67,GWINNETT,122,ROCKBRIDGE G
2328,2.865255,1646,135002,135002,13135,135,Gwinnett,67,GWINNETT,002,ROCKBRIDGE A
2329,3.081477,1719,135075,135075,13135,135,Gwinnett,67,GWINNETT,075,ROCKBRIDGE C
2330,3.237495,2377,247MA,247MA,13247,247,Rockdale,122,ROCKDALE,MA,MA
2331,3.662921,2382,247SP,247SP,13247,247,Rockdale,122,ROCKDALE,SP,SP
2332,7.200617,2204,21719BC,21719BC,13217,217,Newton,107,NEWTON,19BC,19-BUCK CREEK
2333,4.677011,2205,21720STN,21720STN,13217,217,Newton,107,NEWTON,20STN,20-STANSELLS
2334,4.345109,2371,247FI,247FI,13247,247,Rockdale,122,ROCKDALE,FI,FI
2335,1.449281,2206,21723FV,21723FV,13217,217,Newton,107,NEWTON,23FV,23-FAIRVIEW
2336,3.04809,2372,247FS,247FS,13247,247,Rockdale,122,ROCKDALE,FS,FS
2337,9.542647,2379,247OT,247OT,13247,247,Rockdale,122,ROCKDALE,OT,OT
2338,9.137203,2378,247MI,247MI,13247,247,Rockdale,122,ROCKDALE,MI,MI
2339,4.189497,2198,21713BD,21713BD,13217,217,Newton,107,NEWTON,13BD,13-BEAVERDAM
2340,5.22635,2207,21724CRW,21724CRW,13217,217,Newton,107,NEWTON,24CRW,24-CROWELL
2341,3.897553,2194,21708CS,21708CS,13217,217,Newton,107,NEWTON,08CS,08-CEDAR SHOALS
2342,5.77691,2189,21703ALM,21703ALM,13217,217,Newton,107,NEWTON,03ALM,03-ALMON
2343,25.54529,2369,247BT,247BT,13247,247,Rockdale,122,ROCKDALE,BT,BT
2344,11.246264,2374,247HI,247HI,13247,247,Rockdale,122,ROCKDALE,HI,HI
2345,4.404885,1748,135104,135104,13135,135,Gwinnett,67,GWINNETT,104,ROCKBRIDGE F
2346,3.914158,1720,135076,135076,13135,135,Gwinnett,67,GWINNETT,076,ROCKBRIDGE D
2347,19.736273,2197,21712GC,21712GC,13217,217,Newton,107,NEWTON,12GC,12-GUM CREEK
2561,0.848726,1745,135101,135101,13135,135,Gwinnett,67,GWINNETT,101,PINCKNEYVILLE U
2562,0.793994,2873,121SS01A,121SS01A,13121,121,Fulton,60,FULTON,SS01A,SS01A
2563,0.801881,1717,135073,135073,13135,135,Gwinnett,67,GWINNETT,073,PINCKNEYVILLE P
2564,1.561141,1770,135126,135126,13135,135,Gwinnett,67,GWINNETT,126,PINCKNEYVILLE A1
2565,0.007808,2819,121RW22C,121RW22C,13121,121,Fulton,60,FULTON,RW22C,RW22C
2566,0.029076,1475,121RW22B,121RW22B,13121,121,Fulton,60,FULTON,RW22B,RW22B
2567,0.549068,1437,121JC19,121JC19,13121,121,Fulton,60,FULTON,JC19,JC19
2568,1.346785,2818,121JC19A,121JC19A,13121,121,Fulton,60,FULTON,JC19A,JC19A
2569,1.99789,1431,121JC13A,121JC13A,13121,121,Fulton,60,FULTON,JC13A,JC13A
2570,1.441484,1666,135022,135022,13135,135,Gwinnett,67,GWINNETT,022,PINCKNEYVILLE C
2571,0.874829,1769,135125,135125,13135,135,Gwinnett,67,GWINNETT,125,PINCKNEYVILLE Z
2572,1.273593,1706,135062,135062,13135,135,Gwinnett,67,GWINNETT,062,PINCKNEYVILLE L
2573,0.297337,1432,121JC13B,121JC13B,13121,121,Fulton,60,FULTON,JC13B,JC13B
2574,1.640014,1707,135063,135063,13135,135,Gwinnett,67,GWINNETT,063,PINCKNEYVILLE M
2575,1.257301,1436,121JC18,121JC18,13121,121,Fulton,60,FULTON,JC18,JC18
2576,1.011889,1347,121AP01C,121AP01C,13121,121,Fulton,60,FULTON,AP01C,AP01C
2577,0.912128,1435,121JC16,121JC16,13121,121,Fulton,60,FULTON,JC16,JC16
2578,3.476271,1345,121AP01A,121AP01A,13121,121,Fulton,60,FULTON,AP01A,AP01A
2579,0.429864,1363,121AP12A,121AP12A,13121,121,Fulton,60,FULTON,AP12A,AP12A
2580,1.072591,1433,121JC14,121JC14,13121,121,Fulton,60,FULTON,JC14,JC14
2581,0.963393,2724,121AP14A,121AP14A,13121,121,Fulton,60,FULTON,AP14A,AP14A
2582,0.361514,1434,121JC15,121JC15,13121,121,Fulton,60,FULTON,JC15,JC15
2583,0.08348,1367,121AP14,121AP14,13121,121,Fulton,60,FULTON,AP14,AP14
2584,0.987993,1428,121JC10,121JC10,13121,121,Fulton,60,FULTON,JC10,JC10
2585,2.193572,1360,121AP09A,121AP09A,13121,121,Fulton,60,FULTON,AP09A,AP09A
2586,1.825542,1765,135121,135121,13135,135,Gwinnett,67,GWINNETT,121,PINCKNEYVILLE X
2587,4.793037,1684,135040,135040,13135,135,Gwinnett,67,GWINNETT,040,PINCKNEYVILLE H
2588,3.344246,1430,121JC12,121JC12,13121,121,Fulton,60,FULTON,JC12,JC12
2589,1.885857,1743,135099,135099,13135,135,Gwinnett,67,GWINNETT,099,PINCKNEYVILLE T
2590,2.687261,1701,135057,135057,13135,135,Gwinnett,67,GWINNETT,057,DULUTH D
2591,1.946873,1726,135082,135082,13135,135,Gwinnett,67,GWINNETT,082,DULUTH E
2592,1.46155,1700,135056,135056,13135,135,Gwinnett,67,GWINNETT,056,DULUTH C
2593,2.784241,1429,121JC11,121JC11,13121,121,Fulton,60,FULTON,JC11,JC11
2594,1.042386,1427,121JC09,121JC09,13121,121,Fulton,60,FULTON,JC09,JC09
2595,1.97061,1425,121JC07,121JC07,13121,121,Fulton,60,FULTON,JC07,JC07
2596,1.229363,1426,121JC08,121JC08,13121,121,Fulton,60,FULTON,JC08,JC08
2597,0.715571,1423,121JC05,121JC05,13121,121,Fulton,60,FULTON,JC05,JC05
2598,0.130383,1421,121JC04B,121JC04B,13121,121,Fulton,60,FULTON,JC04B,JC04B
2599,0.162652,1418,121JC03A,121JC03A,13121,121,Fulton,60,FULTON,JC03A,JC03A
2600,1.046555,1420,121JC04A,121JC04A,13121,121,Fulton,60,FULTON,JC04A,JC04A
2601,0.567489,1419,121JC03B,121JC03B,13121,121,Fulton,60,FULTON,JC03B,JC03B
2602,1.721392,1424,121JC06,121JC06,13121,121,Fulton,60,FULTON,JC06,JC06
2603,2.330445,1755,135111,135111,13135,135,Gwinnett,67,GWINNETT,111,DULUTH H
2604,2.669039,1417,121JC02,121JC02,13121,121,Fulton,60,FULTON,JC02,JC02
2605,4.886054,1165,11735,11735,13117,117,Forsyth,58,FORSYTH,35,35 JOHNS CREEK
2606,9.115319,1903,15143,15143,13151,151,Henry,75,HENRY,43,PLEASANT GROVE
2607,23.0683,2376,247LO,247LO,13247,247,Rockdale,122,ROCKDALE,LO,LO
2608,2.459975,828,089FG,089FG,13089,089,DeKalb,44,DEKALB,FG,FLAT ROCK ELEM
2609,8.533092,789,089CF,089CF,13089,089,DeKalb,44,DEKALB,CF,CANDLER-MURPHEY CANDLER ELEM
2610,7.655643,2368,247BA,247BA,13247,247,Rockdale,122,ROCKDALE,BA,BA
2611,6.048296,2383,247ST,247ST,13247,247,Rockdale,122,ROCKDALE,ST,ST
2612,2.61952,2373,247HC,247HC,13247,247,Rockdale,122,ROCKDALE,HC,HC
2817,0.853013,947,089WF,089WF,13089,089,DeKalb,44,DEKALB,WF,WINNONA PARK
2818,0.653926,833,089GA,089GA,13089,089,DeKalb,44,DEKALB,GA,GLENNWOOD
2819,0.699149,792,089CI,089CI,13089,089,DeKalb,44,DEKALB,CI,CLAIREMONT WEST
2820,0.796548,915,089SB,089SB,13089,089,DeKalb,44,DEKALB,SB,SCOTT
2821,0.88979,867,089MG,089MG,13089,089,DeKalb,44,DEKALB,MG,MEDLOCK
2822,1.025098,793,089CJ,089CJ,13089,089,DeKalb,44,DEKALB,CJ,CLAIRMONT ROAD
2823,1.589326,428,063JB08,063JB08,13063,063,Clayton,31,CLAYTON,JB08,JONESBORO 8
2824,1.291918,457,063MO8,063MO8,13063,063,Clayton,31,CLAYTON,MO8,MORROW 8
2825,1.574834,454,063MO5,063MO5,13063,063,Clayton,31,CLAYTON,MO5,MORROW 5
2826,1.382963,449,063MO10,063MO10,13063,063,Clayton,31,CLAYTON,MO10,MORROW 10
2827,4.875934,1901,15141,15141,13151,151,Henry,75,HENRY,41,STAGECOACH
2828,4.847813,1916,15156,15156,13151,151,Henry,75,HENRY,56,LIGHTHOUSE
2829,4.920341,1906,15146,15146,13151,151,Henry,75,HENRY,46,SHAKERAG
2830,1.977596,891,089OV,089OV,13089,089,DeKalb,44,DEKALB,OV,OAK VIEW ELEM
2831,3.256042,843,089HH,089HH,13089,089,DeKalb,44,DEKALB,HH,HARRIS-NARVIE J HARRIS ELEM
2832,1.672364,830,089FK,089FK,13089,089,DeKalb,44,DEKALB,FK,FLAKES MILL
2833,1.471037,827,089FE,089FE,13089,089,DeKalb,44,DEKALB,FE,FLAT SHOALS PARKWAY
2834,1.210847,790,089CG,089CG,13089,089,DeKalb,44,DEKALB,CG,CHAPEL HILL ELEM
2835,5.283223,1905,15145,15145,13151,151,Henry,75,HENRY,45,SWAN LAKE
2836,6.780079,1904,15144,15144,13151,151,Henry,75,HENRY,44,AUSTIN ROAD
2837,6.566937,1907,15147,15147,13151,151,Henry,75,HENRY,47,ELLENWOOD
2838,3.444768,937,089SY,089SY,13089,089,DeKalb,44,DEKALB,SY,SNAPFINGER ROAD
2839,2.459679,780,089BJ,089BJ,13089,089,DeKalb,44,DEKALB,BJ,BROWNS MILL ELEM
2840,4.34396,926,089SM,089SM,13089,089,DeKalb,44,DEKALB,SM,SALEM MIDDLE
2841,1.169418,881,089MV,089MV,13089,089,DeKalb,44,DEKALB,MV,MILLER GROVE ROAD
2842,0.455409,786,089CC,089CC,13089,089,DeKalb,44,DEKALB,CC,COLUMBIA ELEM
2843,0.878379,831,089FL,089FL,13089,089,DeKalb,44,DEKALB,FL,FLAT SHOALS LIBRARY
2844,1.305752,796,089CM,089CM,13089,089,DeKalb,44,DEKALB,CM,COLUMBIA MIDDLE
2845,0.614915,939,089TC,089TC,13089,089,DeKalb,44,DEKALB,TC,TONEY ELEM
2846,0.865537,852,089KE,089KE,13089,089,DeKalb,44,DEKALB,KE,KNOLLWOOD
2847,1.032798,944,089WA,089WA,13089,089,DeKalb,44,DEKALB,WA,WADSWORTH
2848,0.649455,920,089SG,089SG,13089,089,DeKalb,44,DEKALB,SG,SNAPFINGER ELEM
2849,0.805462,892,089PA,089PA,13089,089,DeKalb,44,DEKALB,PA,PEACHCREST
2850,1.355959,877,089MR,089MR,13089,089,DeKalb,44,DEKALB,MR,MATHIS-BOB MATHIS ELEM
2851,1.631317,902,089RA,089RA,13089,089,DeKalb,44,DEKALB,RA,RAINBOW ELEM
2852,0.623627,851,089KC,089KC,13089,089,DeKalb,44,DEKALB,KC,KELLEY CHAPEL ROAD
2853,0.876248,784,089CA,089CA,13089,089,DeKalb,44,DEKALB,CA,COLUMBIA DRIVE
2854,0.895385,768,089AF,089AF,13089,089,DeKalb,44,DEKALB,AF,AUSTIN DRIVE
2855,1.06222,785,089CB,089CB,13089,089,DeKalb,44,DEKALB,CB,CANBY LANE ELEM
2856,0.872327,931,089SR,089SR,13089,089,DeKalb,44,DEKALB,SR,SNAPFINGER ROAD N
2857,1.278994,837,089GF,089GF,13089,089,DeKalb,44,DEKALB,GF,GLENWOOD ROAD
2858,0.821115,834,089GB,089GB,13089,089,DeKalb,44,DEKALB,GB,GLENHAVEN
2859,0.97678,771,089AI,089AI,13089,089,DeKalb,44,DEKALB,AI,AVONDALE HIGH
2860,1.234565,767,089AE,089AE,13089,089,DeKalb,44,DEKALB,AE,AVONDALE
2861,1.125201,874,089MO,089MO,13089,089,DeKalb,44,DEKALB,MO,MIDWAY
3073,5.56143,376,057037,057037,13057,057,Cherokee,28,CHEROKEE,037,TOONIGH
3074,4.964929,364,057024,057024,13057,057,Cherokee,28,CHEROKEE,024,LIBERTY
3075,3.249968,362,057022,057022,13057,057,Cherokee,28,CHEROKEE,022,HOLLY SPRINGS
3076,3.737817,381,057042,057042,13057,057,Cherokee,28,CHEROKEE,042,WILDCAT
3077,1.747853,382,057043,057043,13057,057,Cherokee,28,CHEROKEE,043,WOODLANDS
3078,4.965602,365,057026,057026,13057,057,Cherokee,28,CHEROKEE,026,LITTLE RIVER
3079,2.603071,342,057001,057001,13057,057,Cherokee,28,CHEROKEE,001,AIR ACRES
3080,0.491092,1450,121MP01,121MP01,13121,121,Fulton,60,FULTON,MP01,MP01
3081,6.8006,343,057002,057002,13057,057,Cherokee,28,CHEROKEE,002,ARNOLD MILL
3082,4.760553,349,057008,057008,13057,057,Cherokee,28,CHEROKEE,008,BRADSHAW
3083,6.552008,359,057019,057019,13057,057,Cherokee,28,CHEROKEE,019,HICKORY FLAT
3084,10.746099,375,057036,057036,13057,057,Cherokee,28,CHEROKEE,036,TEASLEY
3085,20.606709,351,057010,057010,13057,057,Cherokee,28,CHEROKEE,010,CANTON
